Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769057783,200,,Aggregated,193.000000,0.000000,9,13,18,21,33,46,60,70,110,130,130,4098,0,9,14.69250859004314,3.0945409962441772,134.32258300599642,5086.146412884334
1769057784,200,,Aggregated,193.500000,0.000000,9,14,19,22,37,53,79,110,160,160,160,4303,0,9,16.63923068113153,3.0945409962441772,162.35095899901353,5086.078549848942
1769057785,200,,Aggregated,194.600000,0.000000,10,14,19,22,38,55,80,110,160,160,160,4508,0,10,16.802191370903447,3.0945409962441772,162.35095899901353,5086.119787045252
1769057786,200,,Aggregated,195.200000,0.000000,10,14,19,23,39,55,79,110,160,160,160,4705,0,10,16.87968594262596,3.0945409962441772,162.35095899901353,5086.212327311371
1769057787,200,,Aggregated,193.500000,0.000000,9,14,19,23,38,54,79,110,160,160,160,4905,0,9,16.668699147832644,3.0945409962441772,162.35095899901353,5086.295208970439
1769057788,200,,Aggregated,194.100000,0.000000,10,14,19,23,37,54,78,110,150,160,160,5116,0,10,16.60998965461608,3.0945409962441772,162.35095899901353,5086.220093823299
1769057789,200,,Aggregated,195.500000,0.000000,9,14,19,22,37,52,76,110,150,160,160,5304,0,9,16.404525654599272,3.0945409962441772,162.35095899901353,5086.268099547511
1769057790,200,,Aggregated,195.100000,0.000000,10,14,19,23,38,55,92,120,170,200,200,5512,0,10,17.19018182929016,3.0945409962441772,198.19583298522048,5086.341436865022
1769057791,200,,Aggregated,195.900000,0.000000,10,14,19,22,37,55,89,120,170,200,200,5705,0,10,16.997727409143312,3.0945409962441772,198.19583298522048,5086.133216476775
1769057792,200,,Aggregated,197.300000,0.000000,10,14,19,22,36,54,86,120,170,200,200,5902,0,10,16.852367262654656,3.088249999564141,198.19583298522048,5085.9778041341915
1769057793,200,,Aggregated,196.600000,0.000000,10,14,19,22,37,55,85,120,170,200,200,6104,0,10,17.016855109328368,3.088249999564141,198.19583298522048,5085.9605176933155
1769057794,200,,Aggregated,197.700000,0.000000,10,14,19,22,36,54,84,120,170,200,200,6311,0,10,16.803051274013193,3.088249999564141,198.19583298522048,5085.759150689272
1769057795,200,,Aggregated,197.500000,0.000000,10,14,19,22,36,54,83,120,170,200,200,6494,0,10,16.856650378208215,3.088249999564141,198.19583298522048,5085.824915306437
1769057796,200,,Aggregated,197.000000,0.000000,10,14,19,23,39,60,97,120,170,200,200,6702,0,10,17.61577104106996,3.088249999564141,198.19583298522048,5085.7748433303495
1769057797,200,,Aggregated,197.800000,0.000000,10,14,19,23,39,60,96,120,170,200,200,6890,0,10,17.597377470559987,3.0875420197844505,198.19583298522048,5085.7410740203195
1769057798,200,,Aggregated,197.800000,0.000000,10,14,19,23,38,59,94,120,170,200,200,7103,0,10,17.474465564871416,3.0875420197844505,198.19583298522048,5085.789666338167
1769057799,200,,Aggregated,197.300000,0.000000,10,14,19,23,38,59,93,120,170,200,200,7290,0,10,17.3689058063608,3.0875420197844505,198.19583298522048,5085.739917695473
