Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769058371,1000,,Aggregated,37.700000,37.700000,13000,18000,19000,19000,20000,21000,25000,26000,35000,35000,35000,5094,5094,13000.0,11627.62490387729,1.6159169899765402,34878.44095900073,103190.29505300353
1769058372,1000,,Aggregated,37.700000,37.700000,13000,18000,19000,20000,20000,21000,25000,26000,35000,35000,35000,5152,5152,13000.0,11730.989040036666,1.6159169899765402,34878.44095900073,103530.39654503105
1769058373,1000,,Aggregated,38.300000,38.300000,13000,18000,19000,20000,20000,21000,25000,26000,35000,35000,35000,5242,5242,13000.0,11879.071668617695,1.6159169899765402,34878.44095900073,104231.30312857688
1769058374,1000,,Aggregated,41.900000,41.900000,13000,18000,19000,20000,20000,21000,25000,26000,35000,35000,35000,5308,5308,13000.0,11978.01824654971,1.6159169899765402,34878.44095900073,104722.86718161266
1769058375,1000,,Aggregated,40.400000,40.400000,14000,19000,19000,20000,20000,21000,25000,26000,35000,35000,35000,5383,5383,14000.0,12090.266359963376,1.6159169899765402,34878.44095900073,105297.62288686605
1769058376,1000,,Aggregated,41.800000,41.800000,14000,19000,19000,20000,20000,21000,25000,26000,35000,35000,35000,5418,5418,14000.0,12151.643410425428,1.6159169899765402,34878.44095900073,105318.10095976375
1769058377,1000,,Aggregated,47.800000,47.800000,14000,19000,19000,20000,20000,21000,26000,26000,35000,35000,35000,5449,5449,14000.0,12201.273053820156,1.6159169899765402,34878.44095900073,105442.32850064232
1769058378,1000,,Aggregated,49.200000,49.200000,14000,19000,20000,20000,20000,21000,26000,26000,35000,35000,35000,5507,5507,14000.0,12298.360643350477,1.6159169899765402,34878.44095900073,105524.89413473761
1769058379,1000,,Aggregated,49.800000,49.800000,15000,19000,20000,20000,20000,21000,26000,26000,35000,35000,35000,5583,5583,15000.0,12417.307095576614,1.6159169899765402,34878.44095900073,105762.01826974745
1769058380,1000,,Aggregated,49.800000,49.800000,15000,19000,20000,20000,20000,21000,26000,26000,35000,35000,35000,5621,5621,15000.0,12470.294892898079,1.6159169899765402,34878.44095900073,106007.9231453478
1769058381,1000,,Aggregated,58.100000,58.100000,15000,19000,20000,20000,20000,21000,26000,26000,35000,35000,35000,5668,5668,15000.0,12537.03168582006,1.6159169899765402,34878.44095900073,106262.13390966831
1769058382,1000,,Aggregated,55.200000,55.200000,15000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,5692,5692,15000.0,12579.810015031122,1.6159169899765402,34878.44095900073,106173.32308503162
1769058383,1000,,Aggregated,57.200000,57.200000,15000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,5764,5764,15000.0,12686.584653795502,1.6159169899765402,34878.44095900073,106442.74757113116
1769058384,1000,,Aggregated,53.600000,53.600000,15000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,5823,5823,15000.0,12773.412313615914,1.6159169899765402,34878.44095900073,106592.80473982483
1769058385,1000,,Aggregated,50.200000,50.200000,15000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,5883,5883,15000.0,12856.578867354001,1.6159169899765402,34878.44095900073,106845.69607343193
1769058386,1000,,Aggregated,51.600000,51.600000,15000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,5898,5898,15000.0,12876.32920770761,1.6159169899765402,34878.44095900073,106920.48033231604
1769058387,1000,,Aggregated,50.300000,50.300000,15000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,5935,5935,15000.0,12921.995555977492,1.6159169899765402,34878.44095900073,107163.95417017692
1769058388,1000,,Aggregated,50.300000,50.300000,15000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,5981,5981,15000.0,12976.900061454684,1.6159169899765402,34878.44095900073,107462.45076074234
1769058389,1000,,Aggregated,48.100000,48.100000,15000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6001,6001,15000.0,13001.418463044403,1.6159169899765402,34878.44095900073,107542.19196800533
1769058390,1000,,Aggregated,48.600000,48.600000,15000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6079,6079,15000.0,13086.44563131656,1.6159169899765402,34878.44095900073,107987.3367330153
1769058391,1000,,Aggregated,42.100000,42.100000,15000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6123,6123,15000.0,13133.132038022419,1.6159169899765402,34878.44095900073,108212.67287277478
1769058392,1000,,Aggregated,45.800000,45.800000,16000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6157,6157,16000.0,13169.429502297091,1.6159169899765402,34878.44095900073,108373.82199122949
1769058393,1000,,Aggregated,43.200000,43.200000,17000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6255,6255,17000.0,13266.750589937512,1.6159169899765402,34878.44095900073,108962.93717026379
1769058394,1000,,Aggregated,46.200000,46.200000,17000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6305,6305,17000.0,13314.003903650597,1.6159169899765402,34878.44095900073,109256.45075337034
1769058395,1000,,Aggregated,46.200000,46.200000,17000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6396,6396,17000.0,13403.46516087822,1.6159169899765402,34878.44095900073,109664.84318323953
1769058396,1000,,Aggregated,50.900000,50.900000,17000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6404,6404,17000.0,13410.805928270463,1.6159169899765402,34878.44095900073,109710.20252966895
1769058397,1000,,Aggregated,51.600000,51.600000,17000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6442,6442,17000.0,13447.616528054214,1.6159169899765402,34878.44095900073,109924.12092517852
1769058398,1000,,Aggregated,50.700000,50.700000,17000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6490,6490,17000.0,13496.36340362992,1.6159169899765402,34878.44095900073,110078.37858243451
1769058399,1000,,Aggregated,50.300000,50.300000,18000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6555,6555,18000.0,13556.145068544529,1.6159169899765402,34878.44095900073,110389.82883295194
